ep1,econviol,emotvio,physvio,sexvio,sexphys,typevio,physcur,sexcur,emotcur,sexphcur,npsexvio,npsexviocur,npatmpsexvio,npatmpsexcur,nptouching,nptouchingcur,npsexabuse,npsexabusecur,w_religion,earlymarriage,justify,CONTROLLING,CONTROL,CONTROLNUM,anyIPV,diffage,sumdiffage,p_employ,EP3,ageyr5,ageyr10,EM,sQ601a,sQ601b,sQ601c,sQ601d,sQ601e,sQ601f,tQ602a,tQ602b,tQ602c,tQ602d,sQ607a,sQ607b,sQ607c,sQ607d,sQ607e,EP2,FCMAR,edresp,employstatus,SourceIncome,ETHNICITY,Fam_support,mcv1006,mcv1006a,mcv1006b,Q501R,agepartner,edpart,men_alcohol_all,mcv1008,mcv1009,Q513R,Q515R,Q516R,Q702,Q702R,eQ703a,eQ703b,eQ703c,eQ703d,eQ703e,eQ703f,eQ703g,eQ703h,country,weighing,rQ701a,rQ701b,rQ701c,rQ701d,HighIncome,Island,Governance,HDI,LAWDV,Governance1,HDI1,LAWDV1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,3,2,1,1,3,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,2,4,4,1,0,0,0,32,2,1,1,0,0,1,0,0,2,2,0,0,0,1,0,1,1,1,1,.390614244852941,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,6,3,1,3,2,1,1,5,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,4,5,1,0,1,0,42,3,3,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,.489282073921569,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,9,0,1,5,3,1,15,4,1,4,4,2,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2,9,3,1,4,6,1,0,1,0,48,4,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,.339236684558824,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,2,2,0,10,4,1,4,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,9,2,3,5,1,1,0,1,0,25,2,3,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,1,1.34952203578431,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,0,-11,1,1,2,8,4,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,4,3,6,1,1,0,0,43,3,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,.242279578480392,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,1,6,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,2,2,4,6,1,1,0,1,47,4,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.678174051960784,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,21,4,1,1,4,2,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3,4,3,6,1,0,0,0,55,5,2,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,1,.319414670686275,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,3,1,6,3,1,1,6,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,4,1,1,0,0,0,48,4,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,.192884521323529,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,32,4,1,1,6,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,4,3,4,0,0,0,1,73,6,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,.918923546568628,0,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,-10,1,1,1,10,5,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,2,4,4,1,0,1,0,50,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,.390614244852941,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,12,4,1,1,9,5,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,1,1,0,1,0,67,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.295795627647059,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,5,3,0,12,4,1,2,3,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,3,3,5,1,1,0,0,41,3,2,1,0,1,0,0,0,3,3,0,0,1,1,1,1,1,0,1,.159707335343137,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,1,6,3,1,4,5,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,4,2,5,1,0,0,0,44,3,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1.19579440784314,0,0,0,0,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,5,3,1,-1,1,1,1,6,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,4,1,0,0,0,39,3,1,1,1,1,0,1,0,2,2,0,0,1,1,1,0,1,1,1,.145488840686275,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,4,4,1,0,0,0,25,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.255099414803922,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,1,4,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3,3,3,6,1,0,0,0,39,3,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,.301687560196078,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,2,1,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,3,5,6,1,0,0,0,21,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,.765298244607843,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,10,4,0,1,10,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,6,1,1,1,0,74,6,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,.492493825980392,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,3,1,1,7,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,4,1,0,1,1,55,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.255099414803922,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,9,4,1,4,5,3,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,3,4,5,6,1,0,0,0,48,4,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,.547202306862745,0,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,6,3,1,8,3,1,4,10,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,4,5,6,1,1,1,1,70,6,2,0,0,0,0,0,0,3,3,1,1,1,1,1,0,1,0,1,.308422819460784,1,1,0,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,4,10,5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3,3,5,4,1,0,1,1,67,6,3,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,.428949735392157,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,3,1,1,8,4,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,4,5,1,0,0,0,60,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.638829341176471,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,4,0,1,10,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,1,1,0,0,0,72,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.353970997401961,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,2,2,1,4,7,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,9,2,4,2,1,1,1,0,0,47,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.0742504174509804,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,2,1,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,5,1,0,0,0,27,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.186073603872549,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,9,5,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,3,4,3,1,1,0,0,0,62,5,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,.400125863333333,1,1,0,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,1,1,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,5,1,1,1,0,0,30,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.657540598529412,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,1,2,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,2,2,4,5,1,0,0,0,26,2,2,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.72746248627451,0,1,0,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,4,9,5,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,2,1,5,4,1,0,0,0,54,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.657519312254902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,3,1,1,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,4,1,0,0,0,30,2,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1.50774261960784,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,4,1,2,4,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,2,6,1,0,1,0,50,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.263408337303922,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-5,1,1,4,9,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,1,0,0,0,52,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.35909483970588,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-16,1,0,4,10,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,1,0,0,1,44,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.295795627647059,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,1,1,3,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,2,4,4,1,0,0,0,29,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.543723893137255,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,3,2,0,4,9,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,2,4,1,0,0,0,60,5,2,1,0,0,1,1,1,3,3,1,1,1,1,1,1,1,0,1,.21081572877451,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,3,1,1,4,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,4,2,1,1,0,1,1,37,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.133375287794118,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,7,4,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,2,4,4,1,0,0,0,48,4,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.21081572877451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,-9,1,0,1,8,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,0,0,0,44,3,1,1,0,0,0,1,0,3,3,0,0,1,1,1,0,1,0,1,.528183415196078,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4,3,1,1,6,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,4,1,0,1,1,45,4,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,.543723893137255,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,3,1,1,8,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,3,1,1,1,1,0,61,5,2,1,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,1,.160249291470588,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,4,1,4,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,4,2,4,1,0,0,1,38,3,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.271669415147059,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4,3,1,1,10,5,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,4,2,5,1,1,1,0,68,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,32.0429930686274,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,4,0,1,9,5,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,1,6,1,0,0,0,68,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.178897158921569,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,2,3,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,4,4,1,0,0,0,31,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,.6019663,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,2,5,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,4,2,4,1,0,0,0,49,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.419256079754902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,-3,1,0,4,9,5,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2,0,2,4,2,4,1,0,0,0,55,5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1.69033649705882,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,6,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,6,1,0,0,0,42,3,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.192884521323529,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,3,2,1,1,5,3,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,4,4,1,1,0,0,0,41,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,.406332495588235,0,0,0,0,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,-3,1,1,3,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,5,4,1,1,0,0,22,1,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,.712747498529412,0,0,0,0,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,5,3,1,1,2,1,4,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,2,9,2,3,2,6,1,0,0,0,20,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,.329082802058824,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,11,4,1,1,9,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,3,1,1,0,1,0,70,6,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,.0512602812745098,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,4,3,1,6,3,1,2,2,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,3,6,1,1,0,1,30,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,.452575706127451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,-7,1,1,3,8,4,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,4,2,6,1,0,1,0,44,3,1,0,0,1,0,0,0,3,3,0,0,0,1,1,0,0,0,1,.147527125686275,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,4,0,1,10,5,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,2,2,4,4,1,0,0,0,74,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.740017438235294,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,14,4,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,1,6,1,0,0,0,38,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,.305590010098039,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,1,1,3,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,4,3,1,-1,1,1,1,9,5,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,4,6,1,1,1,1,57,5,1,0,0,0,0,0,0,2,2,1,0,0,1,1,1,0,0,1,.106507313529412,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,9,4,1,1,6,3,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,2,4,5,4,1,0,1,0,53,4,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,.331929548823529,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,1,1,5,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,2,4,0,0,0,0,43,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.279756250294118,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,5,3,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,4,4,1,0,0,0,39,3,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,.876681583823529,1,1,0,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,2,1,2,4,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,4,1,1,0,1,0,35,3,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,.311668526078431,0,0,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,-5,1,1,4,7,4,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,1,1,2,5,6,1,0,0,0,44,3,1,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,.38626118872549,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,2,4,4,1,0,0,0,20,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,.18252775127451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,2,1,1,6,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,4,4,4,0,0,0,0,42,3,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,.270909190294118,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,5,3,1,4,6,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,9,3,4,5,1,1,0,0,0,46,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.695062293627451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,11,4,0,1,8,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,0,0,0,65,6,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,.328759656127451,1,1,0,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8,3,1,2,5,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4,2,6,1,1,0,0,47,4,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,.159707029215686,0,0,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,3,0,2,10,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,1,1,0,0,0,66,6,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.21899748676471,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,1,11,4,1,4,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,1,0,0,0,39,3,2,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,1,1,.353970997401961,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,-1,1,1,4,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,4,2,6,1,0,1,1,41,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,.147527125686275,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-3,1,1,2,6,3,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2,4,4,0,0,0,0,38,3,2,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,1,1,.328759656127451,1,1,1,1,0,0,.16,.654,37,0,0,0
